audiocap_id,youtube_id,start_time,caption,video_Caption
103239,SGaIvgwwWSE,30,Rain falling on a hard surface as thunder roars in the distance,"The video shows a car driving down a road at night. The road is wet, and the car's headlights are on. The video captures the car's movement and the environment around it. "
104049,SL3wB5sDcdw,350,A machine running and minor rustling of leaves,"In this video, we see a beehive in the grass with bees flying in and out. The video lasts for 8 seconds, and we see different objects and their attributes, such as a black bird, a black and white cat, a black and white cow, and a black and white dog. "
104762,SNy_axSCoyw,30,A clock ticking,"In this video, we see a wooden clock with gears and a metal frame. The clock is shown in different angles and positions throughout the video. "
106508,SQHYl2Kp5ww,10,Instrumental music playing followed by two men speaking as food and oil sizzle and metal clanking against a pot,"In this video, we can see a group of people sitting around a campfire at night. They are sitting on chairs and enjoying the warmth of the fire. "
102774,SZ6CcXINiiE,0,A man talking as music is playing in the background followed by a popping explosion then a man laughing,"In this video, we see a man working on a car in a garage. He is seen fixing the car and at one point, he is shown standing next to the car. "
105507,SePTNAN7s-w,20,A female speech and then a toilet flushing followed by a female speech.,"In this video, a woman is cleaning a toilet with a mop and a plunger. She is seen standing in front of the toilet, holding the mop and plunger, and cleaning the toilet bowl. "
105692,Smdj6JFB9MQ,350,"Female speech, a toilet flushing and then more speech","In this video, we see a close-up shot of a toilet with blood in the bowl. The camera then zooms out to reveal a person's hand flushing the toilet. After the toilet is flushed, we see a shot of a toy on the floor. "
105129,SoO1HhaEc9Q,30,Humming followed by faint cracking oinks and a man speaking,The video shows a person playing with a toy on a track. The toy is a green pig that moves along the track. The person interacts with the toy by moving it along the track. 
103098,T32kii824pA,240,A man talking as metal rattles then clanks followed by several metal objects falling over onto a hard surface,"In this video, a person is seen using a tool to fix a piece of wood. They are shown using the tool to tighten a screw and then using it again to loosen the screw. "
56589,T9_ep-3BZDY,300,Crinkling plastic and a person speaking,"In this video, we see a series of close-up shots of various objects, including a painting of a bird, a framed picture of a bird, a framed picture of a bird on a table, a framed picture of a bird on a wall, and a framed picture of a bird on a shelf. "
103507,TOaQMYc79Mw,40,A vehicle struggling to start with some clicks and whines,"In this video, a person is seen pulling on a cord and then looking at a motorcycle. The video then shows a close-up of the motorcycle. "
102887,TQr9v-PQOc4,0,Someone sneezes through static and then coughs several times in quick succession,"In this video, we see a man sitting on the floor in front of a shower. He is wearing a white shirt and appears to be deep in thought. He remains seated for the duration of the video, and there are no other people or objects visible. "
104885,TSdAJWJ-tW0,12,People speak with passing traffic,"In this video, we see a car driving down a road next to a building. The car is black and white, and there is a white van parked on the side of the road. We also see a person walking on the sidewalk and a man standing on the sidewalk. "
104061,TSnq6n8tElo,0,"A man yells, followed by a banging sound and a coin dropping","In this video, a person is sitting on a chair and using a quarter to slide a coin across a table. "
107145,TWOgvDaDqlU,200,High pitched metal whirring is followed by a large motor operating and low-pitched whirring and grinding of wood,"In this video, we see a man working on a conveyor belt that is moving logs. He is using a machine to cut the logs into smaller pieces. "
106744,TaQKhIRwii4,100,A quick repeat of applause followed by continued applause,"In this video, we see a poster with a picture of a person on it. The poster is visible throughout the entire video. "
105723,Td2EEDdFlRY,10,A man talking followed by footsteps on gravel as guitar music is playing,"In this video, a man in a suit is talking to a woman in front of a house. They are joined by another man who plays the guitar. The man in the suit then proceeds to play the guitar as well. "
103636,Tdl9SmBbRnA,50,"A large motor vehicle engine accelerates and then slows and idles, while an adult male speaks in the foreground","In this video, we see a bus driving down a street. The video lasts for 8 seconds, and the bus is the main object in the video. "
104535,Tgxst7Ft9js,20,Sanding and scraping followed by a man speaking,"In this video, a man is seen sitting in a chair and carving a piece of wood with a knife. He continues to carve the wood while the camera pans around him. "
105220,TtRtURWVYBE,40,Bells ringing a tune,"In this video, we see a clock with gears inside of it. The camera focuses on the clock and its gears, and we can see the hands of the clock moving. "
102794,TwR8BA6buMI,30,A clock ticking as a piano note is playing,"In this video, we see a cartoon character wearing a bow tie and a black and white striped shirt. The character is standing in front of a blue wall with a white clock on it. The character is also holding a black and white striped umbrella. "
106170,U3CAjsm1sec,30,Cats meowing loudly and then a male voice,"In this video, a cat is seen walking away from a computer monitor. It then turns around and walks back towards the monitor. "
103154,U5ij0M7T-hk,140,Footsteps walking on a hard surface followed by a door sliding open then a man talking before a door creaks and closes shut,"The video shows a person opening a refrigerator door, looking inside, and then closing it. "
103332,U90e2P9jy30,30,Several basketballs bouncing and shoes squeaking on a hardwood surface as a man yells in the distance,"In this video, a group of people are playing basketball in an indoor gym. One person is seen dribbling the ball and running up to the hoop to make a shot. "
104712,UAmDLPjNyMg,40,An aircraft flying in the distance as wind blows into a microphone,"In this video, we see a large jetliner on a runway. The plane takes off and flies into the sky. "
103937,UCy1BEx8jBE,50,A man speaking as a stream of water splashes and flows while music faintly plays in the distance,"In this video, we see a man standing in front of a building with a sign on it. The video lasts for 8 seconds, and we see the man standing in the same position throughout the video. "
58166,UE3XnVFodMI,230,Applause with distant speech and cheering,"In this video, a woman is seen sitting at a piano while another woman stands next to her. The woman in the purple dress begins to dance and sing while the other woman continues to play the piano. "
105094,UQtBt6CQpwg,30,A gurgling noise followed by a sewing machine sewing material,"In this video, a person is using a sewing machine to sew a pair of jeans. They are guiding the fabric through the machine and making sure the stitches are even and neat. "
106943,UV1kdjwpy6U,17,"A loud motor begins to pick up speed, then cuts out and slowly stops","In this video, we see a series of close-up shots of a car engine. The camera focuses on different parts of the engine, including the hood, the front of the car, and the engine itself. We also see a blue hose and a black and blue hose attached to the engine. "
105228,UXGzbBGbqAA,30,Slapping noises while a person breathes heavily,"In this video, a boy is seen throwing a towel at a girl. The girl then hits the boy, and the boy hits her back. "
103696,UhCzD6EBJBU,180,A power tool drilling followed by a man talking then wooden thump followed by a door closing shut,"In this video, a man is seen using a drill to remove a doorknob from a door. He then removes the old knob and replaces it with a new one. "
104488,Ujje3lSabsg,0,A person snoring,"In this video, we see a baby sleeping on a blanket. The baby is wearing a white shirt and is lying on a blue and white blanket. The baby's eyes are closed, and he is sleeping peacefully. "
107139,UmNrhFKpWIY,21,A vehicle engine revving then powering down,"In this video, we see a white car parked on the street. The video shows different angles of the car, and we can see the back of the car, including the license plate and the exhaust pipe. "
103633,V4PLSw_WzVw,10,A motor vehicle is skidding its tires,"In this video, a truck is seen driving down a road and smoking from the back. The truck continues to drive and smoke as it passes by the camera. "
103215,V8A0VRGdgwM,10,Rustling followed by baaing and then more rustling,"In this video, we see a goat standing in a barn. The goat then begins to walk around the barn and eventually stops to eat something off the ground. "
103207,VE6Ku0-ucUM,30,A man talking followed by a popping burst then a man screaming proceeded by a crowd of people laughing,"In this video, a man is seen handing another man a paper, which leads to a series of events where the man kicks a couch, sets off fireworks, and runs away. "
105368,VMsbrcHPBfk,20,A man mimics a goat bleating,"In this video, a man is sitting in a black recliner chair, yawning and singing. He then gets up and walks down a flight of stairs with his dog. "
104445,VOXl8iR-HnI,240,A man talking as gusts of wind blow followed by an aircraft flying by,"In this video, we see a plane taking off from the runway. The video captures the plane's movement from the beginning of the takeoff to the plane's ascent into the sky. "
105889,VQnmlf2OsUg,50,Helicopter blades spinning,"In this video, we see a person riding a bike down a dirt path. The person is wearing a white shirt and blue jeans. We also see a small house with a brown exterior and a white door. There is a large tree with green leaves, and the sky is blue with white clouds. "
103383,VZLZ08k3YeA,60,A man talking as a man is snoring,"In this video, a man is seen lying down on a bed with his eyes closed and his hands on his face. He appears to be sleeping or resting. "
104561,VeCSHwtkBZU,30,Police sirens going off,"In this video, we see a police car driving on a street. The car is white and has a black and white license plate. There is also a large white sign with red letters and a large white clock on a pole. The scene takes place in a city with palm trees and a clear blue sky. "
103542,VjSEIRnLAh8,30,"Food is frying, and a woman talks","In this video, we see a woman standing in a kitchen and washing dishes. She is shown scrubbing a pot and placing it in the sink. "
104624,Vkbp8VmL3pM,40,An infant crying as cloth shuffles,"In this video, we see a baby laying in a crib. The baby is crying and appears to be very upset. "
104577,W4GEwnXc9tQ,30,Music plays as a woman speaks while a frog croaks followed by girl and boy speaking,"In this video, a young woman is holding a small snake in her hand. She then releases it onto the grass, and a man later picks it up with a shovel. "
107165,W7OJevEgq7w,0,"A dog is panting, barking and yipping","In this video, a dog is seen lying down on a rug, and then it starts singing while looking at a tire. The dog continues to sing while the camera zooms in on it. "
103637,WCYfCfW9NA0,230,"High-pitched turbine noise from helicopter, rhythmic squeaking, motor sound grows louder","In this video, we see a man sitting in the cockpit of a helicopter. The video lasts for 8 seconds, and we see the man in the cockpit throughout the video. "
106359,WLzzpzOKtnY,430,A man speaking as wind is blowing into a microphone and an insect buzzes while another man talks in the background,"In this video, we see a person's hand holding a map and a pen. The hand is pointing to different parts of the map with the pen, and we can see various objects in the background, such as a white wall, a blue and white toothbrush, and a black and white photo. "
107122,WOywdRmySs0,190,A man speaks with some light crinkling of plastic,"In this video, a man is seen sitting at a table with a box in front of him. He is holding a pair of scissors and cutting the box open. He then proceeds to open the box and takes out a black bag. "
106856,WU3qB7gf6ao,30,Digital beeping and clicks,"In this video, we see a person holding a cell phone in their hand. The video lasts for 8 seconds, and we see the person holding the phone in different positions and orientations. "
104044,WUpeplQr3A4,300,A person screeching followed by a man screaming as a power tool drills and liquid sprays and gurgles,"In this video, we see a man wearing a gas mask and a brown jacket. He is standing in front of a red and white sign. In the next few seconds, we see the same man wearing a helmet and a brown jacket. He is standing in front of a red and white sign again. Then, we see a man wearing a gas mask and a brown jacket. He is standing in front of a red and white sign again. In the next few seconds, we see a man wearing a gas mask and a brown jacket. He is standing in front of a red and white sign again. Finally, we see a man wearing a gas mask and a brown jacket. He is standing in front of a red and white sign again. "
104985,WUyeFOyKIg0,250,A vehicle driving in the distance followed by tires skidding as a vehicle drives by while a crowd of people talk in the background and wind blows into a microphone,"In this video, we see a car driving down a dirt road. The video lasts for 8 seconds, and we see different objects and their attributes, such as the road, the car, and the people. "
102759,WWkhzcmx3VE,320,Duck quacking repeatedly,"In this video, we see a young man sitting on a couch in a living room. He is wearing glasses and a blue shirt. He is holding a cigarette in his hand and appears to be smoking it. "
106980,WmDe2xbnSY4,190,Several bursts and explosions with grunting and growling,"The video shows a series of screenshots from a video game. In the first few seconds, we see a screenshot of a video game with a person in the background. The subsequent screenshots show different scenes from the game, including a man in a suit, a person in a red shirt, a person in a black shirt, and a person in a white shirt. "
104527,Wq4OD3olO2w,90,"A man talks followed by laughter, and a woman and children communicate","In this video, we see a group of kids gathered around a table, with one girl in a red shirt painting the nails of another girl. The girl in the red shirt continues painting the other girl's nails while the other kids watch. "
105645,WqXFAY4k79s,230,Rain falling with young female speaking,"In the video, a woman is seen running towards the camera and throwing a knife at a tree. She then turns around and walks away. "
107157,XJba7pTbpD0,5,Several varying hisses,"In this video, we see a man working on a tire in a garage. He is using a machine to remove the rubber from the tire, and we see him doing this multiple times throughout the video. "
106391,XPebkNzsnRI,10,A person is whistling and baby is laughing followed by a man talking,"In this video, we see a little girl blowing bubbles with her mouth. She is wearing a white shirt and has brown hair. We also see a woman wearing a white shirt and a little girl with black hair. They are standing in front of a pink building with a black metal fence. "
103325,XQxIXaX_7M0,30,Water rushing loudly while a man yells in the background,"In this video, we see a group of people rafting down a river. They are navigating through the rapids and trying to stay upright. "
102788,XWw7ZM1c_QA,30,Rustling and distant sanding with nearby ticking and chiming from a coo clock,The video shows a person playing a music box with a clock on it. The camera focuses on the clock and the person's hand as they play the music box. 
106286,XZTt1xdK8uQ,30,An engine is accelerating,"In this video, a person is riding a four-wheeler through a body of water. The person is wearing a helmet and a green jacket. The water is shallow, and the person is able to ride through it without any difficulty. "
105614,XamQAY_WXRY,140,Man speaking water moving in background,"The video shows a body of water with a cloudy sky in the background. The water is calm, and there is a dock in the foreground. The video lasts for 8 seconds, and the content is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
103652,Xi6V0LGvqoo,0,A dog whimpering followed by a dog growling and barking as metal jingles and footsteps squeak on hard surface,"In this video, a group of dogs is seen engaging in various activities. One of the dogs is humping another dog, while the others are playing and running around. "
104463,XplKBvZaHXA,160,A man speaks as a motorcycle accelerates,"In this video, we see a person riding a motorcycle down a road. The video shows the motorcycle from different angles, and we can see the rider's hand on the handlebars. The road is surrounded by trees, and there is a blue car parked on the side of the road. "
104602,XrJcmftCY04,180,A crowd of people applaud and cheer,"In this video, we see a group of people dancing on stage in front of an audience. The dancers are wearing different colored shirts, and they are performing a choreographed routine. "
103948,Xz56Q2Q5j5c,570,Rubbing occurs while the electric motor runs,"In this video, we see a person using a machine to carve a piece of wood. The person is holding a piece of wood and using the machine to carve it. "
107126,Y3lNEe-ZGF0,30,A clock ticking followed by a wooden latch opening,"In this video, we see a close-up shot of a clock on a wall. The camera then pans to the right, revealing a statue of a bird. The video continues to show the bird statue in different angles and distances. "
107072,YEYeQ0lIkBQ,0,A crowd of people talking as a man hollers and laughs while a group of ducks quack,"In this video, a man is walking through a field with ducks and geese. He is wearing a white shirt and blue shorts, and he is walking on a path in the field. There are also other people and animals in the field, including a woman wearing a white shirt and blue shorts, a person wearing a white shirt and blue shorts, and a group of ducks and geese. "
103499,YH4qi8Ul6v0,30,A man talking as an infant is crying followed by a man humming,"In this video, we see a man sitting in a chair holding a baby. The man is wearing a blue shirt and glasses, and he is sitting in a brown chair with a fireplace in the background. The baby is wearing a white shirt, and the man is holding the baby in his arms. "
107296,YIqpIjjee00,30,Hissing and gurgling of water flowing down a toilet,"The video shows a toilet with water swirling around in it. The camera zooms in on the toilet, and the water continues to swirl around. "
105767,YNDKuNINDOY,30,An emergency siren ringing with car horn honking,"In this video, we see a fire truck driving down a street. The video lasts for 8 seconds, and we can see the fire truck in different locations and angles throughout the video. "
64200,YQGW5AwDOIo,560,Vehicles driving by then accelerating and revving as a crowd of people talk,"In this video, we see a yellow car driving down a street with a crowd of people watching. The car is being driven by a man, and we can see a black car parked on the side of the road. "
104603,YflmW68gL4E,160,Burping and laughing from a young girl,"In this video, a young girl is seen talking to the camera while making various facial expressions. She then covers the camera with her hand and later puts on some makeup. "
105955,Z-SIyOChVh8,0,Rain and thunder continuously,"In this video, we see a series of events unfolding. Initially, there is a bright light in the sky, which could be interpreted as a lightning strike. This is followed by a scene of a person in the dark, which could be interpreted as a person standing in the dark. Finally, we see a person in the dark again, but this time there is a bright light in the sky, which could be interpreted as a lightning strike. "
104164,Z0IrCa4MvOA,30,Water flowing through pipes,"The video shows a series of scenes in a dark room with a bed and a window. In the first scene, a bed is visible in the dark room. In the second scene, a bed and a window are visible in the dark room. In the third scene, a bed and a window are visible in the dark room again. In the fourth scene, a bed and a window are visible in the dark room with a white wall. In the fifth scene, a bed and a window are visible in the dark room with a white wall again. In the sixth scene, a bed and a window are visible in the dark room with a white wall and a black and white photo. In the seventh scene, a bed and a window are visible in the dark room with a white wall and a black and white photo again. In the eighth scene, a bed and a window are visible in the dark room with a white wall and a black and white photo again. In the ninth scene, a bed and a window are visible in the dark room with a white wall and a black and white photo again. In the tenth scene, a bed and a window are visible in the dark room with a white wall and a black and white photo again. "
103027,Z1Cyj4N05lk,140,Whistling with small rustling and groaning,"In this video, we see a group of dogs playing in a kennel. They are running around, playing with toys, and interacting with each other. "
102801,Z3wDry8nnJs,60,A child speaks followed by scrubbing and spitting,"In this video, a young girl is brushing her teeth in a bathroom while talking to the camera. She continues to brush her teeth and ends by wiping her mouth and smiling. "
103924,ZBtgrP4vU_w,50,Food and oil sizzling,"In this video, we see a person cooking meat in a frying pan. The video shows the person stirring the meat with a wooden spoon and flipping it over. "
104122,ZTYAQBnU4GM,20,Birds are chirping followed by a low vibrating noise,"In this video, we see a bird in a cage. The bird is perched on a branch, and we can see a yellow ball hanging from the cage. The video lasts for 8 seconds, and we see the bird in the cage throughout the video. "
105695,ZUmZgPL0ges,20,Bells ringing repeatedly,"The video shows a clock tower with a bell on top. The camera pans around the tower, showing different angles of the structure. "
105950,ZY4aGEniU_E,90,Sizzling and male speech with more sizzling,"In this video, a man is cooking food in a pan on a stove. He adds various ingredients to the pan and stirs them together. "
107106,ZYWCwfCkBp4,30,Rustling and sanding on wood with distant music playing,"In this video, a man is seen using a metal ruler to measure and cut pieces of wood. He then uses a hammer to nail the wood together and create a wooden box. "
105931,Z_smJ66Tb3c,30,A man talking as pigeons are cooing and birds are chirping with bird wings flapping,"In this video, we see a flock of birds flying in the sky. The video lasts for 8 seconds, and the content is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
107381,ZsTZ7jqbd9M,170,"An adult male speaks while birds chirp, slight rustling and brief buzzing occur, and emergency vehicle sirens are blaring in the distance","In this video, we see a pile of bags and a bucket on the ground. The bags are white and green, and there is a white and green bag on the ground as well. We also see a white and green box, a white and green plastic bag, and a white and green plastic container. "
104189,Zsf2YvJfCKw,20,Water gurgling followed by a toilet flushing then a footstep shuffling on a hard surface,"In this video, we see a white urinal in a bathroom. The camera focuses on the urinal, and we see a person's hand enter the frame. The hand moves around the urinal, and we see the person's hand flush the urinal. "
107023,_9mgOkzm-xg,120,Food and oil sizzling as a man is speaking followed by wooden clanking then gravel scraping,"In this video, we see a person cooking green onions in a pan on a stove. The person is stirring the onions with a wooden spoon and flipping them over. "
106355,_AcJVyToQUQ,60,Laughter and a female speaking and then a male vocalizing a sneezing sound,"In this video, a little girl is seen laughing and playing with toys in a living room. She is also seen looking at someone who is filming her. "
103559,_BSmz3SEW1w,30,Rustling pigeons coo,"In this video, we see a group of pigeons standing around in a barn. They are seen eating food and interacting with each other. "
104434,_C2HinL8VlM,30,Low rumbling sounds followed by a police siren going off,"In this video, we see a black car parked in a garage. The car has a blue light on top of it, and there is a red fire extinguisher on the floor next to it. The video lasts for 8 seconds, and we see the car parked in the same position throughout the video. "
106194,_GI7meqlYZk,30,A young kid is talking as a cat is growling then meowing with a series of electronic buzzing,"In this video, we see a person holding a black cat and a black dog. The person is also holding a black and white stuffed animal. "
105943,_YS5uKWoB6g,30,A child crying and a car door closing,"In this video, we see a young boy sitting in the back seat of a car. He is crying and appears to be upset. "
103987,_duNX6Vyd6g,30,A speedboat races across water with room sounds,"In this video, we see a person driving a boat on a lake. The video shows different angles of the boat on the water, with the driver visible in some shots. "
106496,_ezm-TpKj1w,30,A vehicle engine revving several times as a crowd of people talk,"In this video, we see a silver car parked on a street. There are people walking around the car, and we can see a man sitting inside the car. The video lasts for 8 seconds, and we see different angles of the car and its surroundings. "
106149,_iUX8CibElk,120,Sustained industrial engine noise,"In this video, we see a series of different scenes, including a dark night sky with a bright light, a dark sky with a bright light in the distance, a dark night sky with a bright light in the distance, a dark night sky with a bright light in the distance, and a dark night sky with a bright light in the distance. "
106174,_oKXrY5Ff0g,60,"An adult female speaks and several people laugh, while slight rustling occurs in the background","In this video, a young boy is seen opening a present while sitting on the floor. He appears to be struggling with the wrapping paper, and at one point, he stops and looks up at the camera. "
105974,_xylo5_IiaM,470,A young girl talking as a woman is talking,"In this video, a little girl is seen playing with her shoes while a woman is sitting behind her. The girl is putting on her shoes while the woman is observing her. "
103266,_z-bidQYVao,22,A faint siren followed by a man speaking and wooing,"In this video, we see a man wearing a black and white shirt standing in a garage. He is holding a microphone and appears to be singing or speaking into it. There are various objects in the garage, including a motorcycle, a red and white sign, and a black and white sign. The man is also wearing a black and white hat. "
104388,_z6pymOet7g,50,A man speaks followed by a toilet flushing,"In this video, we see a toilet paper holder with a roll of toilet paper on it. A person then comes along and takes the toilet paper off the roll. They then wipe their hands with the toilet paper and throw it into the toilet. "
104984,a0yXS7PmVR0,30,Continuous white noise,"In this video, we see a person holding a bottle of water in their hand. The video then shows the person holding a bottle of milk, followed by a bottle of lotion. "
105202,a3GzZKxUTy8,50,A bird squawks followed by a dog whimpering,"In this video, we see a dog and a duck playing together in a yard. They are seen running around and playing with each other. "
102924,aMhu5eMQAsI,140,An aircraft engine operating,"The video shows a view from an airplane window, with the sky and clouds visible outside. The video lasts for 8 seconds, and the content is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
104630,aZAXO2WZn84,30,A train running on railroad tracks followed by a lawn mower engine running then a steam engine whistle blowing as a crowd of people are talking in the background,"In this video, we see a small train ride around a circular track with people sitting on benches and a crowd watching. The video captures the movement of the train and the people around it. "
103907,a_Rjlu50TfA,0,"A series of sharp, squeaky snoring noises","In this video, we see a man sleeping on a couch while holding a remote control. He is wearing a red shirt and appears to be in a relaxed state. "
104222,ajheseWZmmU,70,A cat meowing a few times,"In this video, a cat is seen attacking a dog in a room. The cat then runs away from the dog. "
104237,alaxBd_EEUc,40,A man speaks briefly followed by a succession of several eructations,"In this video, a man is shown making different facial expressions while holding a glass. He is also seen holding a fork and a knife at one point. "
103318,atmDP_fmK_8,0,"A loud, long explosion","In this video, we see a series of black backgrounds with white text and a few images of a city and a sign. The video starts with a black background with white text that reads ""High Definition"" and a watermark that says ""Washington."" Then, we see a black background with white text that reads ""High Definition"" again, followed by a black background with white text that reads ""Washington."" After that, we see a black background with white text that reads ""Washington"" again, and then a black background with white text that reads ""Washington"" once more. Finally, we see a black background with white text that reads ""Washington"" and a few images of a city and a sign. "
106382,azh_-OkQ-uI,26,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,"In this video, a man is seen feeding a group of goats through a fence. The goats are of different colors, and the man is wearing a blue shirt. "
103344,b1PXsfgQw5w,0,A group of people laughing followed by a man talking then more laughter,"In this video, a woman is seen laughing and talking to the camera. She then puts on a pair of glasses and continues to laugh. "
105192,bA5zPFSFZAA,7,Digital beeping with static electric scratching,"In this video, we see a series of black and white images of a city and a building. The images are shown in temporal order, and each frame has a caption and object descriptions with specific locations and sizes. "
103779,bAqgL5dCQOE,30,"Rain falls, tapping on metal, a vehicle runs in the distance, the tapping sound fades as the rain continues","In this video, we see a small house in the rainforest during a heavy rainstorm. The camera captures the rain falling on the roof of the house, and we can see the trees and foliage surrounding the house. "
103022,bIV3bJZpkgA,30,A muffled helicopter engine flying,"In this video, we see a helicopter flying over a field with trees in the background. The video then shows the helicopter flying over the same field with trees in the foreground. "
102990,bIiiIo20PsY,10,A main is speaking over a group of bees are buzzing,"In this video, we see a beehive in a tree with bees flying around it. The video shows the bees and the hive in different frames, and we can see the bees flying around the hive. "
107382,bJMMp6PLKqM,10,A baby cries and a young child speaks,"In this video, we see a young child playing with a computer monitor. The child is seen pointing at the screen, and then later playing with a keyboard. "
106275,bLZFtoWXYTA,0,Tap water is running followed by a tapping noise,"In this video, a person is seen using a blender to make a smoothie. They pour water into the blender, blend it, and then pour the smoothie into a glass. "
102817,bQNX7vDalQw,0,A man talks followed by whispering and food sizzling,"The video shows a series of images of food, including a grill with food on it, a pizza on a grill, a grilled pizza, and a grilled steak. The images are shown in temporal order, with each frame caption, object names, and object descriptions with specific locations and sizes. "
105006,bUTOsLXYyxg,220,Men speak followed by laughing,"In this video, we see a person playing a game on a table. The person is interacting with various objects on the table, including a poster, a game, and a book. "
103016,bX2vDaHL26U,60,Loud wind noise followed by a car accelerating fast,"In this video, we see a car driving down a road and then entering a drag race. The car accelerates down the track and eventually comes to a stop. "
105447,bgbnu5YKTDg,30,A male speech and then repeated gunfire followed by a male speech.,"In this video, we see a screenshot of a video game. The video game is displayed on a laptop screen, and we can see a picture of a train on the screen. There is also a black and white sign on the wall, and a black and white photo on the wall. We can see a white sign with black letters, and a black sign with white letters. The video game is displayed on a black computer monitor, and there is a black and white photo on the wall. "
106704,bhlhcGONisM,130,A man talking as fabric shuffles during a series of computer mouse clicks,"The video is a screenshot of a video game. It shows various scenes with different objects and backgrounds. The scenes include a red wall with a sign, a black and white photo, a red and black wall, a red and black floor, a black and white sign, and a red and black train. There are also various objects such as a white sign with black letters, a black and white sign, a white sign with black letters, and a white sign with black letters. "
106095,bpv_LneHmfU,10,An engine running,"In this video, we see a red airplane on the runway at an airport. The airplane is seen taxiing down the runway, and we can see the tail of the airplane in some frames. "
105927,bygBWUkpaC8,270,A male speech and wind and then birds chirping,"In this video, a small dog is seen standing in front of a fence, and a llama is standing behind the fence. The dog is barking at the llama, and the llama is spitting at the dog. The dog continues to bark at the llama, and the llama continues to spit at the dog. "
104156,c0V_HAul7rI,30,A group of people laughing followed by a man talking,"In this video, a man is seen standing in front of a sink, rinsing his mouth with water, and spitting it out into the sink. "
103599,c3nlaAkv9bA,230,A man talking followed by goats baaing then a cow mooing,"In this video, we see a white lamb standing in a pen. The lamb is seen walking around the pen and eating grass. "
103213,c6YJgZ3qzOw,380,A toy helicopter flying followed by wind blowing into a microphone,"In this video, we see a small helicopter flying over a green field. The helicopter is black and white, and it has a propeller on the front. The grass is green and there are some trees in the background. "
105051,cFHFVGOtp6g,30,Gravely sound with women voice in background,"In this video, we see a frog being dissected on a black background. The video shows different angles of the frog's body, including its organs and internal structures. "
105946,cFoXRmGgIME,20,A train horn honking as a train is running on a railroad track and wind is blowing into a microphone,"In this video, we see a red train moving along a platform. The video lasts for 8 seconds, and we can see the train moving from left to right. "
106589,cNARVD02-tw,530,A man and a woman talking followed by water pouring and draining down a pipe,"In this video, a person is seen washing dishes in a sink. The person is wearing gloves and is using a hose to spray water on the dishes. "
106911,cPiSd5nJLrI,30,A group of people screaming followed by missiles launching and loud popping explosions then a slowed down explosion,"The video shows a series of events happening in a dark room. We see a fire burning in the dark, followed by a firework lighting up the sky. Later, we see a fire burning in the dark again, and a person walking through a fire. "
103273,cz0FSQDVBMw,90,Continuous hissing and clanking,"In this video, a man is driving a small train with children on board. The train is seen moving along a track and passing by a building. "
103486,d1tL-9BILy8,30,Pigeons cooing followed by camera muffling,"In this video, we see a white bird sitting on a fence next to a white pigeon. The bird is perched on the fence, and the pigeon is standing on the ground. The video lasts for 8 seconds, and we see the bird and pigeon in different positions throughout the video. "
107153,d6gu2w19YQo,70,An baby laughing,"In this video, a baby is sitting in a high chair and laughing. The baby is wearing a bib and is being fed by someone. The baby continues to laugh and smile throughout the video. "
104724,dJYO3RbBabE,0,An electronic beep followed by a man talking,"In this video, we see a screenshot of a web page. The web page contains text and images, and we can see various objects such as a white box on the screen, a yellow and black sign, and a blue and white sign. "
104192,dP5DbAzTl5M,30,A motorboat engine running and a man speaking,"In this video, we see a series of shots of a laptop computer sitting on a chair. The camera zooms in and out of the laptop, and we see different angles of the computer and its surroundings. "
105371,dYZSKX7vuRI,300,Snoring and then a speech,"In this video, we see a person lying in bed under a white blanket. The person is wearing a white shirt and appears to be sleeping. "
105805,dYvL6uEMl6E,60,"An aircraft motor is operating with rhythmic whirring, then wind roars","In this video, we see a group of boats racing on the water. There are also helicopters flying overhead, and we can see the wake of the boats as they move through the water. "
103670,dZDgJzGtLLU,290,"Water is running, gurgling and splashing, and a quiet thump occurs","In this video, a man is seen fishing in a small creek under a bridge. He is wearing a brown jacket, and he is using a fishing pole to catch fish. The water in the creek is shallow, and there are rocks and debris in the water. "
104615,dkiwn2FdDVw,0,A pretend duck quacks in cartoon fashion while an adult female speaks,"The video shows a series of screenshots from a video game. Each screenshot shows different objects and scenes, such as a sunset, a fence, a sign, and a person. The scenes change every second, and the objects and their locations and sizes are described in detail. "
106764,dlsiellSFf0,30,Water splashing and something buzzing by,"The video shows a boat moving on a lake, and the camera captures the movement of the boat. "
102950,dmUOSyPXkUw,200,A train makes hissing sound followed by people speaking lowly in the background,"In this video, we see a train with smoke coming out of it. The video lasts for 8 seconds, and we see different objects and their attributes, such as a black and red train, a red and black train, a red and black fire hydrant, and a red and black car. We also see a person wearing a red shirt and a man wearing a red shirt. "
103619,dxow2DcTrwk,70,A man and a woman communicates with thunder and rain in the background,"In this video, we see a tornado forming in the sky. The video shows the tornado forming and then dissipating. "
105610,e2rScj9UyMs,30,Doves cooing quietly,"In this video, we see a group of pigeons in a cage. They are sitting on a red bowl, and there is a white wall behind them. "
